2026-02-22 00:16:00,755 | TRANSPORT_LAYER      | INFO     | Transport layer initializated
2026-02-22 00:16:00,894 | TRANSPORT_LAYER      | INFO     | Data received: b'I', with length: 1, from the connection: 1
2026-02-22 00:16:00,895 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-22 00:16:00,895 | TRANSPORT_LAYER      | INFO     | Data received: b'O', with length: 1, from the connection: 1
2026-02-22 00:16:00,895 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-22 00:16:00,895 | TRANSPORT_LAYER      | INFO     | Data received: b'N', with length: 1, from the connection: 1
2026-02-22 00:16:00,895 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-22 00:16:00,895 | TRANSPORT_LAYER      | INFO     | Data received: b'"', with length: 1, from the connection: 1
2026-02-22 00:16:00,895 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-22 00:16:00,895 | TRANSPORT_LAYER      | INFO     | Data received: b'}', with length: 1, from the connection: 1
2026-02-22 00:16:00,896 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-22 00:16:00,896 | TRANSPORT_LAYER      | INFO     | Data received: b'\x01', with length: 1, from the connection: 1
2026-02-22 00:16:00,896 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-22 00:16:00,896 | TRANSPORT_LAYER      | INFO     | Data received: b'\x02', with length: 1, from the connection: 1
2026-02-22 00:16:00,896 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-22 00:16:00,896 | TRANSPORT_LAYER      | INFO     | Data received: b'\x03', with length: 1, from the connection: 1
2026-02-22 00:16:00,896 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-22 00:16:00,897 | TRANSPORT_LAYER      | INFO     | Data received: b'\x01', with length: 1, from the connection: 1
2026-02-22 00:16:00,897 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-22 00:16:00,897 | TRANSPORT_LAYER      | INFO     | Data received: b'\x01', with length: 1, from the connection: 1
2026-02-22 00:16:00,897 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-22 00:16:00,897 | TRANSPORT_LAYER      | INFO     | Data received: b'\x01', with length: 1, from the connection: 1
2026-02-22 00:16:00,897 | PROTECTION_LAYER     | INFO     | Available modules: ['TRANSPARENT_PROTECTION', 'HTTP_PROTECTION']
2026-02-22 00:16:00,898 | PROTECTION_LAYER     | INFO     | Selected module: {'SELECTED_MODULE': 'HTTP_PROTECTION'}
2026-02-22 00:16:00,898 | TRANSPORT_TCP_IP     | INFO     | Sending data to the connection
2026-02-22 00:16:00,898 | TRANSPORT_TCP_IP     | INFO     | Data sended successfully: 35
2026-02-22 00:16:00,998 | TRANSPORT_LAYER      | INFO     | Data received: b'', with length: 0, from the connection: 1
2026-02-22 00:16:01,033 | TRANSPORT_TCP_IP     | INFO     | Total new data append: 35
2026-02-22 00:16:01,109 | TRANSPORT_LAYER      | INFO     | Data received: b'', with length: 0, from the connection: 1
2026-02-22 00:16:01,120 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-22 00:16:01,120 | TRANSPORT_LAYER      | INFO     | Data received: b'{', with length: 1, from the connection: 1
2026-02-22 00:16:01,120 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-22 00:16:01,120 | TRANSPORT_LAYER      | INFO     | Data received: b'"', with length: 1, from the connection: 1
2026-02-22 00:16:01,120 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-22 00:16:01,120 | TRANSPORT_LAYER      | INFO     | Data received: b'M', with length: 1, from the connection: 1
2026-02-22 00:16:01,121 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-22 00:16:01,121 | TRANSPORT_LAYER      | INFO     | Data received: b'O', with length: 1, from the connection: 1
2026-02-22 00:16:01,121 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-22 00:16:01,121 | TRANSPORT_LAYER      | INFO     | Data received: b'D', with length: 1, from the connection: 1
2026-02-22 00:16:01,121 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-22 00:16:01,121 | TRANSPORT_LAYER      | INFO     | Data received: b'U', with length: 1, from the connection: 1
2026-02-22 00:16:01,121 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-22 00:16:01,121 | TRANSPORT_LAYER      | INFO     | Data received: b'L', with length: 1, from the connection: 1
2026-02-22 00:16:01,122 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-22 00:16:01,122 | TRANSPORT_LAYER      | INFO     | Data received: b'E', with length: 1, from the connection: 1
2026-02-22 00:16:01,123 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-22 00:16:01,123 | TRANSPORT_LAYER      | INFO     | Data received: b'_', with length: 1, from the connection: 1
2026-02-22 00:16:01,123 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-22 00:16:01,123 | TRANSPORT_LAYER      | INFO     | Data received: b'C', with length: 1, from the connection: 1
2026-02-22 00:16:01,124 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-22 00:16:01,124 | TRANSPORT_LAYER      | INFO     | Data received: b'O', with length: 1, from the connection: 1
2026-02-22 00:16:01,124 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-22 00:16:01,124 | TRANSPORT_LAYER      | INFO     | Data received: b'N', with length: 1, from the connection: 1
2026-02-22 00:16:01,124 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-22 00:16:01,124 | TRANSPORT_LAYER      | INFO     | Data received: b'F', with length: 1, from the connection: 1
2026-02-22 00:16:01,124 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-22 00:16:01,124 | TRANSPORT_LAYER      | INFO     | Data received: b'I', with length: 1, from the connection: 1
2026-02-22 00:16:01,124 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-22 00:16:01,124 | TRANSPORT_LAYER      | INFO     | Data received: b'G', with length: 1, from the connection: 1
2026-02-22 00:16:01,125 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-22 00:16:01,125 | TRANSPORT_LAYER      | INFO     | Data received: b'U', with length: 1, from the connection: 1
2026-02-22 00:16:01,125 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-22 00:16:01,125 | TRANSPORT_LAYER      | INFO     | Data received: b'R', with length: 1, from the connection: 1
2026-02-22 00:16:01,125 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-22 00:16:01,125 | TRANSPORT_LAYER      | INFO     | Data received: b'A', with length: 1, from the connection: 1
2026-02-22 00:16:01,125 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-22 00:16:01,125 | TRANSPORT_LAYER      | INFO     | Data received: b'T', with length: 1, from the connection: 1
2026-02-22 00:16:01,125 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-22 00:16:01,126 | TRANSPORT_LAYER      | INFO     | Data received: b'I', with length: 1, from the connection: 1
2026-02-22 00:16:01,126 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-22 00:16:01,126 | TRANSPORT_LAYER      | INFO     | Data received: b'O', with length: 1, from the connection: 1
2026-02-22 00:16:01,126 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-22 00:16:01,126 | TRANSPORT_LAYER      | INFO     | Data received: b'N', with length: 1, from the connection: 1
2026-02-22 00:16:01,126 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-22 00:16:01,126 | TRANSPORT_LAYER      | INFO     | Data received: b'S', with length: 1, from the connection: 1
2026-02-22 00:16:01,126 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-22 00:16:01,126 | TRANSPORT_LAYER      | INFO     | Data received: b'"', with length: 1, from the connection: 1
2026-02-22 00:16:01,127 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-22 00:16:01,127 | TRANSPORT_LAYER      | INFO     | Data received: b':', with length: 1, from the connection: 1
2026-02-22 00:16:01,127 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-22 00:16:01,127 | TRANSPORT_LAYER      | INFO     | Data received: b' ', with length: 1, from the connection: 1
2026-02-22 00:16:01,127 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-22 00:16:01,127 | TRANSPORT_LAYER      | INFO     | Data received: b'{', with length: 1, from the connection: 1
2026-02-22 00:16:01,127 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-22 00:16:01,127 | TRANSPORT_LAYER      | INFO     | Data received: b'}', with length: 1, from the connection: 1
2026-02-22 00:16:01,127 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-22 00:16:01,127 | TRANSPORT_LAYER      | INFO     | Data received: b'}', with length: 1, from the connection: 1
2026-02-22 00:16:01,128 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-22 00:16:01,128 | TRANSPORT_LAYER      | INFO     | Data received: b'\x01', with length: 1, from the connection: 1
2026-02-22 00:16:01,128 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-22 00:16:01,128 | TRANSPORT_LAYER      | INFO     | Data received: b'\x02', with length: 1, from the connection: 1
2026-02-22 00:16:01,128 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-22 00:16:01,128 | TRANSPORT_LAYER      | INFO     | Data received: b'\x03', with length: 1, from the connection: 1
2026-02-22 00:16:01,128 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-22 00:16:01,128 | TRANSPORT_LAYER      | INFO     | Data received: b'\x01', with length: 1, from the connection: 1
2026-02-22 00:16:01,128 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-22 00:16:01,128 | TRANSPORT_LAYER      | INFO     | Data received: b'\x01', with length: 1, from the connection: 1
2026-02-22 00:16:01,129 | TRANSPORT_TCP_IP     | INFO     | Total readed data: 1
2026-02-22 00:16:01,129 | TRANSPORT_LAYER      | INFO     | Data received: b'\x01', with length: 1, from the connection: 1
2026-02-22 00:16:01,129 | PROTECTION_LAYER     | INFO     | Personalized settings received
2026-02-22 00:16:01,130 | HTTP_PROTECTION      | INFO     | Module configurated
2026-02-22 00:16:01,130 | HTTP_PROTECTION      | INFO     | Starting read data routine
2026-02-22 00:16:01,130 | HTTP_PROTECTION      | INFO     | Module initializated
2026-02-22 00:16:01,131 | PROTECTION_LAYER     | INFO     | Module loaded: <class 'shared.communication_architecture.layers.protection.modules.http.ProtectionModule'>, with configurations: <configurations.classes.configurations.Configurations object at 0x796f2e9380b0>, and started
2026-02-22 00:16:01,131 | PROTECTION_LAYER     | INFO     | Module loaded
2026-02-22 00:16:01,230 | TRANSPORT_LAYER      | INFO     | Data received: b'', with length: 0, from the connection: 1
2026-02-22 00:16:01,231 | TRANSPORT_LAYER      | INFO     | Data received: b'', with length: 0, from the connection: 1
2026-02-22 00:16:01,352 | TRANSPORT_LAYER      | INFO     | Data received: b'', with length: 0, from the connection: 1
2026-02-22 00:16:01,473 | TRANSPORT_LAYER      | INFO     | Data received: b'', with length: 0, from the connection: 1
2026-02-22 00:16:01,594 | TRANSPORT_LAYER      | INFO     | Data received: b'', with length: 0, from the connection: 1
2026-02-22 00:16:01,716 | TRANSPORT_LAYER      | INFO     | Data received: b'', with length: 0, from the connection: 1
2026-02-22 00:16:01,837 | TRANSPORT_LAYER      | INFO     | Data received: b'', with length: 0, from the connection: 1
2026-02-22 00:16:01,958 | TRANSPORT_LAYER      | INFO     | Data received: b'', with length: 0, from the connection: 1
2026-02-22 00:16:02,081 | TRANSPORT_LAYER      | INFO     | Data received: b'', with length: 0, from the connection: 1
2026-02-22 00:16:02,208 | SECURITY_LAYER       | INFO     | Security layer initializated
2026-02-22 00:16:02,210 | TRANSPORT_LAYER      | INFO     | Data received: b'', with length: 0, from the connection: 1
2026-02-22 00:16:02,209 | PROTECTION_LAYER     | INFO     | Receiving data from the connection: 1, with limit: None, and timeout: None
2026-02-22 00:16:02,321 | PROTECTION_LAYER     | INFO     | Receiving data from the connection: 1, with limit: None, and timeout: None
2026-02-22 00:16:02,331 | TRANSPORT_LAYER      | INFO     | Data received: b'', with length: 0, from the connection: 1
2026-02-22 00:16:02,432 | PROTECTION_LAYER     | INFO     | Receiving data from the connection: 1, with limit: None, and timeout: None
2026-02-22 00:16:02,452 | TRANSPORT_LAYER      | INFO     | Data received: b'', with length: 0, from the connection: 1
2026-02-22 00:16:02,543 | PROTECTION_LAYER     | INFO     | Receiving data from the connection: 1, with limit: None, and timeout: None
2026-02-22 00:16:02,573 | TRANSPORT_LAYER      | INFO     | Data received: b'', with length: 0, from the connection: 1
2026-02-22 00:16:02,654 | PROTECTION_LAYER     | INFO     | Receiving data from the connection: 1, with limit: None, and timeout: None
2026-02-22 00:16:02,695 | TRANSPORT_LAYER      | INFO     | Data received: b'', with length: 0, from the connection: 1
2026-02-22 00:16:02,765 | PROTECTION_LAYER     | INFO     | Receiving data from the connection: 1, with limit: None, and timeout: None
2026-02-22 00:16:02,816 | TRANSPORT_LAYER      | INFO     | Data received: b'', with length: 0, from the connection: 1
2026-02-22 00:16:02,877 | PROTECTION_LAYER     | INFO     | Receiving data from the connection: 1, with limit: None, and timeout: None
2026-02-22 00:16:02,938 | TRANSPORT_LAYER      | INFO     | Data received: b'', with length: 0, from the connection: 1
2026-02-22 00:16:02,988 | PROTECTION_LAYER     | INFO     | Receiving data from the connection: 1, with limit: None, and timeout: None
2026-02-22 00:16:03,059 | TRANSPORT_LAYER      | INFO     | Data received: b'', with length: 0, from the connection: 1
2026-02-22 00:16:03,099 | PROTECTION_LAYER     | INFO     | Receiving data from the connection: 1, with limit: None, and timeout: None
2026-02-22 00:16:03,180 | TRANSPORT_LAYER      | INFO     | Data received: b'', with length: 0, from the connection: 1
2026-02-22 00:16:03,210 | PROTECTION_LAYER     | INFO     | Receiving data from the connection: 1, with limit: None, and timeout: None
2026-02-22 00:16:03,302 | TRANSPORT_LAYER      | INFO     | Data received: b'', with length: 0, from the connection: 1
2026-02-22 00:16:03,321 | PROTECTION_LAYER     | INFO     | Receiving data from the connection: 1, with limit: None, and timeout: None
2026-02-22 00:16:03,423 | TRANSPORT_LAYER      | INFO     | Data received: b'', with length: 0, from the connection: 1
2026-02-22 00:16:03,433 | PROTECTION_LAYER     | INFO     | Receiving data from the connection: 1, with limit: None, and timeout: None
2026-02-22 00:16:03,544 | PROTECTION_LAYER     | INFO     | Receiving data from the connection: 1, with limit: None, and timeout: None
2026-02-22 00:16:03,544 | TRANSPORT_LAYER      | INFO     | Data received: b'', with length: 0, from the connection: 1
2026-02-22 00:16:03,655 | PROTECTION_LAYER     | INFO     | Receiving data from the connection: 1, with limit: None, and timeout: None
2026-02-22 00:16:03,666 | TRANSPORT_LAYER      | INFO     | Data received: b'', with length: 0, from the connection: 1
2026-02-22 00:16:03,767 | PROTECTION_LAYER     | INFO     | Receiving data from the connection: 1, with limit: None, and timeout: None
2026-02-22 00:16:03,787 | TRANSPORT_LAYER      | INFO     | Data received: b'', with length: 0, from the connection: 1
2026-02-22 00:16:03,878 | PROTECTION_LAYER     | INFO     | Receiving data from the connection: 1, with limit: None, and timeout: None
2026-02-22 00:16:03,909 | TRANSPORT_LAYER      | INFO     | Data received: b'', with length: 0, from the connection: 1
2026-02-22 00:16:03,989 | PROTECTION_LAYER     | INFO     | Receiving data from the connection: 1, with limit: None, and timeout: None
2026-02-22 00:16:04,030 | TRANSPORT_LAYER      | INFO     | Data received: b'', with length: 0, from the connection: 1
2026-02-22 00:16:04,100 | PROTECTION_LAYER     | INFO     | Receiving data from the connection: 1, with limit: None, and timeout: None
2026-02-22 00:16:04,152 | TRANSPORT_LAYER      | INFO     | Data received: b'', with length: 0, from the connection: 1
2026-02-22 00:16:04,212 | PROTECTION_LAYER     | INFO     | Receiving data from the connection: 1, with limit: None, and timeout: None
2026-02-22 00:16:04,273 | TRANSPORT_LAYER      | INFO     | Data received: b'', with length: 0, from the connection: 1
2026-02-22 00:16:04,323 | PROTECTION_LAYER     | INFO     | Receiving data from the connection: 1, with limit: None, and timeout: None
2026-02-22 00:16:04,394 | TRANSPORT_LAYER      | INFO     | Data received: b'', with length: 0, from the connection: 1
2026-02-22 00:16:04,434 | PROTECTION_LAYER     | INFO     | Receiving data from the connection: 1, with limit: None, and timeout: None
2026-02-22 00:16:04,516 | TRANSPORT_LAYER      | INFO     | Data received: b'', with length: 0, from the connection: 1
2026-02-22 00:16:04,545 | PROTECTION_LAYER     | INFO     | Receiving data from the connection: 1, with limit: None, and timeout: None
2026-02-22 00:16:04,637 | TRANSPORT_LAYER      | INFO     | Data received: b'', with length: 0, from the connection: 1
2026-02-22 00:16:04,657 | PROTECTION_LAYER     | INFO     | Receiving data from the connection: 1, with limit: None, and timeout: None
2026-02-22 00:16:04,759 | TRANSPORT_LAYER      | INFO     | Data received: b'', with length: 0, from the connection: 1
2026-02-22 00:16:04,768 | PROTECTION_LAYER     | INFO     | Receiving data from the connection: 1, with limit: None, and timeout: None
2026-02-22 00:16:04,879 | PROTECTION_LAYER     | INFO     | Receiving data from the connection: 1, with limit: None, and timeout: None
2026-02-22 00:16:04,880 | TRANSPORT_LAYER      | INFO     | Data received: b'', with length: 0, from the connection: 1
2026-02-22 00:16:04,990 | PROTECTION_LAYER     | INFO     | Receiving data from the connection: 1, with limit: None, and timeout: None
2026-02-22 00:16:05,002 | TRANSPORT_LAYER      | INFO     | Data received: b'', with length: 0, from the connection: 1
2026-02-22 00:16:05,102 | PROTECTION_LAYER     | INFO     | Receiving data from the connection: 1, with limit: None, and timeout: None
2026-02-22 00:16:05,123 | TRANSPORT_LAYER      | INFO     | Data received: b'', with length: 0, from the connection: 1
2026-02-22 00:16:05,213 | PROTECTION_LAYER     | INFO     | Receiving data from the connection: 1, with limit: None, and timeout: None
2026-02-22 00:16:05,245 | TRANSPORT_LAYER      | INFO     | Data received: b'', with length: 0, from the connection: 1
2026-02-22 00:16:05,324 | PROTECTION_LAYER     | INFO     | Receiving data from the connection: 1, with limit: None, and timeout: None
2026-02-22 00:16:05,366 | TRANSPORT_LAYER      | INFO     | Data received: b'', with length: 0, from the connection: 1
2026-02-22 00:16:05,435 | PROTECTION_LAYER     | INFO     | Receiving data from the connection: 1, with limit: None, and timeout: None
2026-02-22 00:16:05,488 | TRANSPORT_LAYER      | INFO     | Data received: b'', with length: 0, from the connection: 1
2026-02-22 00:16:05,547 | PROTECTION_LAYER     | INFO     | Receiving data from the connection: 1, with limit: None, and timeout: None
2026-02-22 00:16:05,609 | TRANSPORT_LAYER      | INFO     | Data received: b'', with length: 0, from the connection: 1
2026-02-22 00:16:05,658 | PROTECTION_LAYER     | INFO     | Receiving data from the connection: 1, with limit: None, and timeout: None
2026-02-22 00:16:05,731 | TRANSPORT_LAYER      | INFO     | Data received: b'', with length: 0, from the connection: 1
2026-02-22 00:16:05,769 | PROTECTION_LAYER     | INFO     | Receiving data from the connection: 1, with limit: None, and timeout: None
