2026-02-21 21:47:50,273 | TRANSPORT_LAYER      | INFO     | Transport layer initializated
2026-02-21 21:47:50,280 | TRANSPORT_LAYER      | INFO     | Transport layer connecting with module: <class 'shared.communication_architecture.layers.transport.modules.tcpip.TransportModule'>, with configurations: <configurations.classes.configurations.Configurations object at 0x7a2d7f03af60>
2026-02-21 21:47:50,280 | TRANSPORT_TCP_IP     | INFO     | Module configurated
2026-02-21 21:47:50,280 | TRANSPORT_TCP_IP     | INFO     | Module initializated
2026-02-21 21:47:50,280 | TRANSPORT_TCP_IP     | INFO     | Connecting module
2026-02-21 21:47:50,282 | TRANSPORT_TCP_IP     | INFO     | Connecting with IP: 2, with TCP
2026-02-21 21:47:50,282 | TRANSPORT_TCP_IP     | INFO     | Module connected successfully
2026-02-21 21:47:50,283 | TRANSPORT_TCP_IP     | INFO     | Starting data receiver routine
2026-02-21 21:47:50,283 | TRANSPORT_LAYER      | INFO     | Connection result: True
2026-02-21 21:47:50,283 | TRANSPORT_LAYER      | INFO     | Connection (connect) registered with the identifier: 1
2026-02-21 21:47:50,286 | PROTECTION_LAYER     | INFO     | Protection layer initializated
2026-02-21 21:47:50,288 | PROTECTION_LAYER     | INFO     | Starting negotation with role: PASSIVE, with the connection: 1
2026-02-21 21:47:50,288 | TRANSPORT_TCP_IP     | INFO     | Sending data to the connection
2026-02-21 21:47:50,290 | TRANSPORT_TCP_IP     | INFO     | Data sended successfully: 74
2026-02-21 21:47:50,388 | TRANSPORT_LAYER      | INFO     | Data received: b'', with length: 0, from the connection: 1
2026-02-21 21:47:50,499 | TRANSPORT_LAYER      | INFO     | Data received: b'', with length: 0, from the connection: 1
2026-02-21 21:47:50,610 | TRANSPORT_LAYER      | INFO     | Data received: b'', with length: 0, from the connection: 1
2026-02-21 21:47:50,721 | TRANSPORT_LAYER      | INFO     | Data received: b'', with length: 0, from the connection: 1
2026-02-21 21:47:50,832 | TRANSPORT_LAYER      | INFO     | Data received: b'', with length: 0, from the connection: 1
2026-02-21 21:47:50,942 | TRANSPORT_LAYER      | INFO     | Data received: b'', with length: 0, from the connection: 1
2026-02-21 21:47:51,053 | TRANSPORT_LAYER      | INFO     | Data received: b'', with length: 0, from the connection: 1
2026-02-21 21:47:51,164 | TRANSPORT_LAYER      | INFO     | Data received: b'', with length: 0, from the connection: 1
2026-02-21 21:47:51,275 | TRANSPORT_LAYER      | INFO     | Data received: b'', with length: 0, from the connection: 1
2026-02-21 21:47:51,387 | TRANSPORT_LAYER      | INFO     | Data received: b'', with length: 0, from the connection: 1
2026-02-21 21:47:51,498 | TRANSPORT_LAYER      | INFO     | Data received: b'', with length: 0, from the connection: 1
2026-02-21 21:47:51,609 | TRANSPORT_LAYER      | INFO     | Data received: b'', with length: 0, from the connection: 1
2026-02-21 21:47:51,720 | TRANSPORT_LAYER      | INFO     | Data received: b'', with length: 0, from the connection: 1
2026-02-21 21:47:51,831 | TRANSPORT_LAYER      | INFO     | Data received: b'', with length: 0, from the connection: 1
2026-02-21 21:47:51,943 | TRANSPORT_LAYER      | INFO     | Data received: b'', with length: 0, from the connection: 1
2026-02-21 21:47:52,054 | TRANSPORT_LAYER      | INFO     | Data received: b'', with length: 0, from the connection: 1
2026-02-21 21:47:52,165 | TRANSPORT_LAYER      | INFO     | Data received: b'', with length: 0, from the connection: 1
2026-02-21 21:47:52,276 | TRANSPORT_LAYER      | INFO     | Data received: b'', with length: 0, from the connection: 1
2026-02-21 21:47:52,387 | TRANSPORT_LAYER      | INFO     | Data received: b'', with length: 0, from the connection: 1
2026-02-21 21:47:52,498 | TRANSPORT_LAYER      | INFO     | Data received: b'', with length: 0, from the connection: 1
2026-02-21 21:47:52,610 | TRANSPORT_LAYER      | INFO     | Data received: b'', with length: 0, from the connection: 1
2026-02-21 21:47:52,721 | TRANSPORT_LAYER      | INFO     | Data received: b'', with length: 0, from the connection: 1
2026-02-21 21:47:52,832 | TRANSPORT_LAYER      | INFO     | Data received: b'', with length: 0, from the connection: 1
2026-02-21 21:47:52,943 | TRANSPORT_LAYER      | INFO     | Data received: b'', with length: 0, from the connection: 1
2026-02-21 21:47:53,055 | TRANSPORT_LAYER      | INFO     | Data received: b'', with length: 0, from the connection: 1
2026-02-21 21:47:53,166 | TRANSPORT_LAYER      | INFO     | Data received: b'', with length: 0, from the connection: 1
2026-02-21 21:47:53,277 | TRANSPORT_LAYER      | INFO     | Data received: b'', with length: 0, from the connection: 1
